id,date,car,seat_color,car_color,value (US$ mi),value off (US$ mi),discount (%),total (US$ mi),salesperson,city,country
626,2017-10-19,Bugatti Veyron by Mansory Vivere,red,white,2.5489800000000002,2.516866324503479,1,2.4916976612584443,Fatima,riad,Saudi Arabia
627,2017-10-5,Bugatti La Voiture Noire,black,blue,13.744499999999999,13.559374954994768,0,13.559374954994768,Iasmin,riad,Saudi Arabia
628,2017-10-16,Bugatti Veyron by Mansory Vivere,brown,blue,2.6239500000000002,2.595711492790797,2,2.5437972629349814,Iasmin,riad,Saudi Arabia
629,2017-10-3,Ferrari Pininfarina Sergio,brown,gold,2.31525,2.2831433997862,3,2.214649097792614,Soraia,riad,Saudi Arabia
630,2017-10-3,W Motors Lykan Hypersport,red,white,2.5489800000000002,2.514076062474038,1,2.4889353018492977,Aisha,riad,Saudi Arabia
631,2017-10-11,Rolls-Royce Sweptail,black,black,8.959999999999999,8.852641028946811,3,8.587061798078407,Isa,riad,Saudi Arabia
632,2017-10-24,Bugatti Veyron by Mansory Vivere,black,black,2.38,2.353766217830761,2,2.3066908934741455,Iasmin,riad,Saudi Arabia
633,2017-10-24,Rolls-Royce Sweptail,black,white,9.139199999999999,9.00407996364701,0,9.00407996364701,Laila,riad,Saudi Arabia
634,2017-10-10,Koenigsegg CCXR Trevita,black,gold,3.528,3.485224464212742,0,3.485224464212742,Soraia,riad,Saudi Arabia
635,2017-10-3,Lamborghini Veneno Roadster,black,blue,3.3075,3.2781869005570785,3,3.179841293540366,Aisha,riad,Saudi Arabia
636,2017-10-19,Bugatti La Voiture Noire,brown,gold,14.431724999999998,14.294592964917728,3,13.865755175970197,Iasmin,riad,Saudi Arabia
637,2017-10-11,Bugatti Veyron by Mansory Vivere,brown,silver,2.6239500000000002,2.596722970145159,1,2.5707557404437074,Nadia,riad,Saudi Arabia
638,2017-10-8,Bugatti La Voiture Noire,white,black,13.351799999999999,13.146497006985392,3,12.75210209677583,Soraia,riad,Saudi Arabia
639,2017-11-14,Rolls-Royce Sweptail,black,gold,9.408,9.317869391514444,3,9.03833330976901,Sophia,sao paulo,brazil
640,2017-11-17,Bugatti Chiron,red,white,2.17413,2.1498946852536087,1,2.1283957384010725,Isabella,sao paulo,brazil
641,2017-11-2,Ferrari Pininfarina Sergio,black,silver,2.2049999999999996,2.1748829123412605,3,2.109636424971023,Valentina,new york,united state
642,2017-11-3,Ferrari Pininfarina Sergio,black,silver,2.2049999999999996,2.171421711947491,0,2.171421711947491,Antonella,new york,united state
643,2017-11-4,W Motors Lykan Hypersport,black,gold,2.499,2.477738163613576,2,2.4281834003413043,Maitê,new york,united state
644,2017-11-2,Lamborghini Veneno Roadster,brown,silver,3.472875,3.434074006547031,3,3.33105178635062,Mariana,new york,united state
645,2017-11-6,Bugatti Chiron,white,black,2.0705999999999998,2.045660056160309,1,2.025203455598706,Valentina,new york,united state
646,2017-11-1,McLaren P1 LM,black,gold,2.7195,2.685578092691524,3,2.605010749910778,Eloá,new york,united state
647,2017-11-18,Aston Martin Valkyrie,black,red,2.352,2.3188324442921626,1,2.295644119849241,Maitê,new york,united state
648,2017-11-12,Bugatti Veyron by Mansory Vivere,red,gold,2.6239500000000002,2.582829970739901,3,2.505345071617704,Valentina,new york,united state
649,2017-11-18,Bugatti La Voiture Noire,red,red,14.431724999999998,14.222804092684306,3,13.796119969903778,Liz,new york,united state
650,2017-11-18,Lamborghini Veneno Roadster,white,white,3.27726,3.2455870648444978,1,3.2131311941960528,Giovanna,new york,united state
651,2017-11-8,Lamborghini Veneno Roadster,black,gold,3.3075,3.276695846772993,3,3.178394971369803,Lorena,new york,united state
652,2017-11-15,Koenigsegg CCXR Trevita,brown,silver,3.7044,3.6713802218984948,3,3.56123881524154,Antonella,new york,united state
653,2017-11-17,Bugatti Chiron,brown,blue,2.2380750000000003,2.208006955283473,3,2.1417667466249686,Valentina,new york,united state
654,2017-11-1,Bugatti Chiron,red,white,2.17413,2.1417074451218387,1,2.12029037067062,Mariana,new york,united state
655,2017-11-21,W Motors Lykan Hypersport,red,red,2.6239500000000002,2.597961563848152,3,2.5200227169327074,Eloá,new york,united state
656,2017-11-4,W Motors Lykan Hypersport,black,gold,2.499,2.4743603865854666,3,2.400129574987903,Lorena,new york,united state
657,2017-11-20,Rolls-Royce Sweptail,white,gold,9.59616,9.483304664353701,3,9.19880552442309,Maria Luísa,new york,united state
658,2017-11-5,Koenigsegg CCXR Trevita,black,gold,3.528,3.4832587154779078,0,3.4832587154779078,Bernardo,toronto,canada
659,2017-11-14,McLaren P1 LM,white,silver,2.77389,2.734932566625817,1,2.707583240959559,Arthur,toronto,canada
660,2017-11-24,Aston Martin Valkyrie,black,gold,2.352,2.3235099202758054,0,2.3235099202758054,Benício,toronto,canada
661,2017-11-5,W Motors Lykan Hypersport,white,blue,2.5489800000000002,2.524689766387951,1,2.4994428687240715,Heitor,toronto,canada
662,2017-11-14,Bugatti Veyron by Mansory Vivere,brown,silver,2.6239500000000002,2.5855687437527526,0,2.5855687437527526,Benício,toronto,canada
663,2017-11-24,McLaren P1 LM,red,blue,2.855475,2.8152685436699993,1,2.7871158582332995,Bernardo,toronto,canada
664,2017-11-17,Ferrari Pininfarina Sergio,red,silver,2.31525,2.287190057574295,2,2.241446256422809,Lucas,toronto,canada
665,2017-11-14,Bugatti Veyron by Mansory Vivere,red,white,2.5489800000000002,2.5093084005179276,3,2.4340291485023897,Arthur,toronto,canada
666,2017-11-11,Aston Martin Valkyrie,red,white,2.39904,2.375175459503421,2,2.3276719503133525,Henrique,lisboa,portugal
667,2017-11-21,Lamborghini Veneno Roadster,white,white,3.27726,3.2405025204923876,2,3.1756924700825397,Rafael,lisboa,portugal
668,2017-11-16,Bugatti La Voiture Noire,white,blue,14.01939,13.880663743037024,3,13.464243830745913,Nicolas,lisboa,portugal
669,2017-11-5,Bugatti La Voiture Noire,black,black,13.089999999999998,12.919761376681288,2,12.661366149147662,Henrique,lisboa,portugal
670,2017-11-15,Lamborghini Veneno Roadster,red,silver,3.472875,3.438484549308064,2,3.3697148583219025,Joaquim,lisboa,portugal
671,2017-11-1,Bugatti Veyron by Mansory Vivere,red,gold,2.6239500000000002,2.5997023406210276,0,2.5997023406210276,Rafael,lisboa,portugal
672,2017-11-4,W Motors Lykan Hypersport,white,silver,2.5489800000000002,2.5115134339530374,1,2.4863982996135072,Nicolas,lisboa,portugal
673,2017-11-21,Bugatti La Voiture Noire,white,blue,14.01939,13.893913669471083,0,13.893913669471083,Rafael,lisboa,portugal
674,2017-11-22,Bugatti Chiron,white,gold,2.17413,2.1516231019776675,3,2.0870744089183373,Naomi,tokio,japan
675,2017-11-12,W Motors Lykan Hypersport,black,black,2.38,2.346648779635248,2,2.299715804042543,Akemi,tokio,japan
676,2017-11-2,Bugatti Chiron,brown,silver,2.2380750000000003,2.214911638112309,1,2.192762521731186,Naomi,tokio,japan
677,2017-11-9,Rolls-Royce Sweptail,white,red,9.59616,9.469163509244385,0,9.469163509244385,Saori,tokio,japan
678,2017-11-1,Bugatti Chiron,black,black,2.03,2.002317920366547,3,1.9422483827555508,Saori,tokio,japan
679,2017-11-5,Aston Martin Valkyrie,white,blue,2.39904,2.372168897710322,3,2.3010038307790124,Akemi,tokio,japan
680,2017-11-17,Bugatti Veyron by Mansory Vivere,red,black,2.499,2.471424527543559,0,2.471424527543559,Akemi,tokio,japan
681,2017-11-4,Rolls-Royce Sweptail,white,blue,9.59616,9.46183915345413,1,9.36722076191959,Harumi,tokio,japan
682,2017-11-20,Koenigsegg CCXR Trevita,black,red,3.528,3.4799343509399367,3,3.375536320411739,Naomi,tokio,japan
683,2017-11-1,Bugatti Chiron,black,silver,2.1315,2.1047140144478647,2,2.062619734158907,Akemi,tokio,japan
684,2017-11-16,Aston Martin Valkyrie,brown,blue,2.4696,2.435990556739566,1,2.41163065117217,Hinata,tokio,japan
685,2017-11-17,McLaren P1 LM,red,white,2.77389,2.7300383220688507,2,2.6754375556274734,Sakura,tokio,japan
686,2017-11-11,Ferrari Pininfarina Sergio,white,gold,2.2490999999999994,2.215960883099209,0,2.215960883099209,Harumi,tokio,japan
687,2017-11-16,Bugatti Chiron,red,red,2.2380750000000003,2.2114349532412683,3,2.14509190464403,Yumi,tokio,japan
688,2017-11-22,Bugatti Chiron,white,gold,2.17413,2.1405347460761557,2,2.0977240511546325,Naomi,tokio,japan
689,2017-11-21,Bugatti Veyron by Mansory Vivere,white,black,2.4276,2.3921296650955997,1,2.3682083684446438,Harumi,tokio,japan
690,2017-11-23,Lamborghini Veneno Roadster,brown,black,3.3075,3.258170048693581,2,3.1930066477197094,Naomi,tokio,japan
691,2017-11-1,Bugatti Chiron,white,black,2.0705999999999998,2.0431154835956264,3,1.9818220190877576,Saori,tokio,japan
692,2017-11-1,McLaren P1 LM,brown,gold,2.855475,2.817133285058557,3,2.7326192865068,Naomi,tokio,japan
693,2017-11-10,Lamborghini Veneno Roadster,red,silver,3.472875,3.4186685315590455,1,3.384481846243455,Jamile,riad,Saudi Arabia
694,2017-12-16,W Motors Lykan Hypersport,black,red,2.499,2.470632417356276,0,2.470632417356276,Laura,sao paulo,brazil
695,2017-12-14,McLaren P1 LM,brown,white,2.77389,2.7306193867418913,0,2.7306193867418913,Helena,sao paulo,brazil
696,2017-12-5,Aston Martin Valkyrie,white,white,2.3304959999999997,2.296861636180544,3,2.227955787095128,Luísa,sao paulo,brazil
697,2017-12-5,Bugatti Chiron,black,black,2.03,2.012733924671058,1,1.9926065854243473,Luísa,sao paulo,brazil
698,2017-12-13,Bugatti Veyron by Mansory Vivere,red,white,2.5489800000000002,2.516301391584131,2,2.465975363752448,Isabella,sao paulo,brazil
699,2017-12-10,W Motors Lykan Hypersport,black,black,2.38,2.3497353112897366,0,2.3497353112897366,Helena,sao paulo,brazil
700,2017-12-4,Lamborghini Veneno Roadster,black,red,3.3075,3.276463512905706,2,3.2109342426475918,Heloísa,sao paulo,brazil
701,2017-12-17,Rolls-Royce Sweptail,red,black,9.408,9.272670485227447,3,8.994490370670624,Luísa,sao paulo,brazil
702,2017-12-24,Bugatti Veyron by Mansory Vivere,white,red,2.5489800000000002,2.5169502461895212,3,2.4414417388038356,Helena,sao paulo,brazil
703,2017-12-23,Aston Martin Valkyrie,white,silver,2.39904,2.377126946828842,2,2.3295844078922654,Eloá,new york,united state
704,2017-12-19,McLaren P1 LM,white,blue,2.77389,2.7413190616573657,3,2.659079489807645,Maitê,new york,united state
705,2017-12-10,Bugatti La Voiture Noire,brown,gold,14.431724999999998,14.272459277461067,0,14.272459277461067,Liz,new york,united state
706,2017-12-7,Aston Martin Valkyrie,white,gold,2.39904,2.372894066767053,0,2.372894066767053,Giovanna,new york,united state
707,2017-12-16,Bugatti La Voiture Noire,black,blue,13.744499999999999,13.555019560973138,1,13.419469365363407,Maitê,new york,united state
708,2017-12-7,Bugatti Chiron,white,white,2.112012,2.0917219800463824,2,2.0498875404454546,Lívia,new york,united state
709,2017-12-10,Aston Martin Valkyrie,black,black,2.2399999999999998,2.2150038420030165,1,2.1928538035829863,Maria Luísa,new york,united state
710,2017-12-23,Bugatti La Voiture Noire,white,gold,14.01939,13.875078555971523,3,13.458826199292378,Samuel,toronto,canada
711,2017-12-22,Bugatti Veyron by Mansory Vivere,white,red,2.5489800000000002,2.524242085849852,3,2.4485148232743565,Davi,toronto,canada
712,2017-12-12,W Motors Lykan Hypersport,black,gold,2.499,2.4634980385566734,1,2.4388630581711066,Benjamin,toronto,canada
713,2017-12-18,Bugatti Veyron by Mansory Vivere,white,gold,2.5489800000000002,2.519332435612153,2,2.46894578689991,Heitor,toronto,canada
714,2017-12-15,Bugatti Veyron by Mansory Vivere,brown,red,2.6239500000000002,2.5892874632475755,1,2.5633945886151,Heitor,toronto,canada
715,2017-12-20,W Motors Lykan Hypersport,white,gold,2.5489800000000002,2.5203858499161917,1,2.49518199141703,Lorenzo,toronto,canada
716,2017-12-8,Lamborghini Veneno Roadster,white,white,3.27726,3.225919208824181,3,3.129141632559455,Nicolas,lisboa,portugal
717,2017-12-17,Lamborghini Veneno Roadster,black,gold,3.3075,3.277392101788706,1,3.244618180770819,Isaac,lisboa,portugal
718,2017-12-13,Ferrari Pininfarina Sergio,red,white,2.2491,2.2278055334675675,0,2.2278055334675675,Henrique,lisboa,portugal
719,2017-12-4,Bugatti La Voiture Noire,brown,red,14.431724999999998,14.300558659131049,1,14.157553072539738,Nicolas,lisboa,portugal
720,2017-12-20,W Motors Lykan Hypersport,white,silver,2.5489800000000002,2.525646371674133,0,2.525646371674133,Rafael,lisboa,portugal
721,2017-12-10,Lamborghini Veneno Roadster,red,blue,3.472875,3.423069445585309,3,3.3203773622177497,Henrique,lisboa,portugal
722,2017-12-11,Bugatti La Voiture Noire,white,black,13.351799999999999,13.202251816642875,3,12.806184262143589,Nicolas,lisboa,portugal
723,2017-12-20,Rolls-Royce Sweptail,brown,blue,9.8784,9.794271591772214,0,9.794271591772214,Henrique,lisboa,portugal
724,2017-12-13,Bugatti Chiron,red,black,2.1315,2.102939393620607,1,2.0819099996844006,Henrique,lisboa,portugal
725,2017-12-13,Rolls-Royce Sweptail,black,silver,9.408,9.304887942613785,0,9.304887942613785,Joaquim,lisboa,portugal
726,2017-12-8,Ferrari Pininfarina Sergio,red,gold,2.31525,2.288847417922061,2,2.24307046956362,Nicolas,lisboa,portugal
727,2017-12-10,W Motors Lykan Hypersport,white,red,2.5489800000000002,2.5257734255094015,3,2.4500002227441193,Henrique,lisboa,portugal
728,2017-12-10,Bugatti La Voiture Noire,white,gold,14.01939,13.869485154416449,3,13.453400599783954,Joaquim,lisboa,portugal
729,2017-12-4,Ferrari Pininfarina Sergio,brown,blue,2.31525,2.2912912113246557,3,2.222552474984916,Henrique,lisboa,portugal
730,2017-12-17,Bugatti La Voiture Noire,brown,white,14.01939,13.864128367338578,1,13.725487083665193,Nicolas,lisboa,portugal
731,2017-12-16,Bugatti Veyron by Mansory Vivere,white,blue,2.5489800000000002,2.5114399965852696,2,2.461211196653564,Henrique,lisboa,portugal
732,2017-12-7,McLaren P1 LM,black,blue,2.7195,2.6825572818106047,2,2.6289061361743924,Rafael,lisboa,portugal
733,2017-12-1,McLaren P1 LM,red,blue,2.855475,2.8108074861115058,1,2.7826994112503907,Isaac,lisboa,portugal
734,2017-12-1,Ferrari Pininfarina Sergio,red,black,2.2049999999999996,2.176271698304024,1,2.1545089813209835,Isaac,lisboa,portugal
735,2017-12-14,Rolls-Royce Sweptail,red,silver,9.8784,9.789397808648843,0,9.789397808648843,Isaac,lisboa,portugal
736,2017-12-19,Aston Martin Valkyrie,red,black,2.352,2.3230326551856706,2,2.276572002081957,Isaac,lisboa,portugal
737,2017-12-2,Bugatti Chiron,red,black,2.1315,2.1122089253024376,1,2.0910868360494135,Yumi,tokio,japan
738,2017-12-12,Aston Martin Valkyrie,red,black,2.352,2.3207132415970686,1,2.2975061091810978,Saori,tokio,japan
739,2017-12-12,W Motors Lykan Hypersport,white,silver,2.5489800000000002,2.5178630267958733,0,2.5178630267958733,Saori,tokio,japan
740,2017-12-11,Bugatti Veyron by Mansory Vivere,white,white,2.476152,2.4393989716650166,1,2.4150049819483663,Naomi,tokio,japan
741,2017-12-16,Ferrari Pininfarina Sergio,red,red,2.31525,2.2906132181846415,3,2.2218948216391023,Saori,tokio,japan
742,2017-12-24,Ferrari Pininfarina Sergio,red,blue,2.31525,2.2909095532804704,0,2.2909095532804704,Mahina,tokio,japan
743,2017-12-19,Rolls-Royce Sweptail,brown,white,9.59616,9.498368359238414,3,9.213417308461262,Aisha,riad,Saudi Arabia
744,2017-12-18,W Motors Lykan Hypersport,red,black,2.499,2.460521875918518,0,2.460521875918518,Soraia,riad,Saudi Arabia
745,2017-12-13,Rolls-Royce Sweptail,white,gold,9.59616,9.51361556686195,2,9.323343255524712,Soraia,riad,Saudi Arabia
746,2017-12-17,Bugatti Veyron by Mansory Vivere,white,white,2.476152,2.4492563324723897,3,2.375778642498218,Fatima,riad,Saudi Arabia
747,2017-12-14,Bugatti Chiron,white,gold,2.17413,2.152658278143809,3,2.088078529799495,Fatima,riad,Saudi Arabia
748,2017-12-15,Ferrari Pininfarina Sergio,white,red,2.2490999999999994,2.221447928286489,1,2.199233449003624,Isa,riad,Saudi Arabia
749,2017-12-4,Rolls-Royce Sweptail,brown,white,9.59616,9.484898003871724,1,9.390049023833006,Jamile,riad,Saudi Arabia
750,2017-12-18,McLaren P1 LM,brown,white,2.77389,2.7300952852745857,1,2.7027943324218398,Aisha,riad,Saudi Arabia
751,2018-1-6,McLaren P1 LM,brown,white,3.3682950000000003,3.3314607088718344,1,3.298146101783116,Helena,sao paulo,brazil
752,2018-1-23,Koenigsegg CCXR Trevita,black,blue,4.284000000000001,4.220083714037826,3,4.093481202616691,Alice,sao paulo,brazil
753,2018-1-4,W Motors Lykan Hypersport,white,blue,3.0951899999999997,3.0602429691953894,1,3.0296405395034354,Heloísa,sao paulo,brazil
754,2018-1-7,McLaren P1 LM,red,red,3.4673625000000006,3.434499999216368,1,3.4001549992242044,Laura,sao paulo,brazil
755,2018-1-10,Ferrari Pininfarina Sergio,brown,white,2.7310499999999998,2.6958846035645925,0,2.6958846035645925,Isabella,sao paulo,brazil
756,2018-1-14,McLaren P1 LM,red,silver,3.4673625000000006,3.4332333083801645,3,3.3302363091287597,Isabella,sao paulo,brazil
757,2018-1-11,Aston Martin Valkyrie,red,white,2.91312,2.8717967634382444,2,2.8143608281694794,Manuela,sao paulo,brazil
758,2018-1-12,Bugatti Veyron by Mansory Vivere,black,gold,3.0345,3.006845478648722,3,2.9166401142892604,Helena,sao paulo,brazil
759,2018-1-5,Bugatti Chiron,red,blue,2.7176625,2.6926607514112737,1,2.665734143897161,Sophia,sao paulo,brazil
760,2018-1-17,Aston Martin Valkyrie,brown,white,2.91312,2.883717005170867,0,2.883717005170867,Alice,sao paulo,brazil
761,2018-1-9,McLaren P1 LM,red,white,3.3682950000000003,3.3293093733782566,3,3.229430092176909,Laura,sao paulo,brazil
762,2018-1-22,McLaren P1 LM,red,white,3.3682950000000003,3.336992453270416,3,3.2368826796723034,Alice,sao paulo,brazil
763,2018-1-1,McLaren P1 LM,brown,silver,3.4673625000000006,3.435562786179933,0,3.435562786179933,Heloísa,sao paulo,brazil
764,2018-1-16,Bugatti La Voiture Noire,white,gold,17.023545000000002,16.772538845720952,1,16.60481345726374,Helena,sao paulo,brazil
765,2018-1-21,Koenigsegg CCXR Trevita,white,white,4.244832,4.203450317892848,2,4.119381311534991,Alice,sao paulo,brazil
766,2018-1-5,Lamborghini Veneno Roadster,white,black,3.9015,3.8528186614771385,1,3.814290474862367,Isabella,sao paulo,brazil
767,2018-1-14,W Motors Lykan Hypersport,white,silver,3.0951899999999997,3.067926327875591,0,3.067926327875591,Helena,sao paulo,brazil
768,2018-1-2,Ferrari Pininfarina Sergio,red,white,2.7310499999999998,2.7053009493131577,0,2.7053009493131577,Sophia,sao paulo,brazil
769,2018-1-24,Aston Martin Valkyrie,brown,gold,2.9988000000000006,2.9551597185346545,1,2.925608121349308,Heloísa,sao paulo,brazil
770,2018-1-19,Rolls-Royce Sweptail,black,white,11.097600000000002,10.947756206762097,0,10.947756206762097,Heloísa,sao paulo,brazil
771,2018-1-16,Aston Martin Valkyrie,red,black,2.8560000000000003,2.8238937139120948,1,2.795654776772974,Sophia,sao paulo,brazil
772,2018-1-6,Bugatti La Voiture Noire,black,silver,16.68975,16.48493576688374,3,15.990387693877228,Laura,sao paulo,brazil
773,2018-1-4,McLaren P1 LM,red,white,3.3682950000000003,3.3178290266151387,0,3.3178290266151387,Valentina,new york,united state
774,2018-1-6,Lamborghini Veneno Roadster,white,blue,4.0965750000000005,4.044080982574732,2,3.963199362923237,Maitê,new york,united state
775,2018-1-24,W Motors Lykan Hypersport,red,blue,3.1862250000000003,3.1435047769870637,3,3.0491996336774516,Júlia,new york,united state
776,2018-1-15,Lamborghini Veneno Roadster,white,gold,4.0965750000000005,4.0345308856974365,1,3.994185576840462,Júlia,new york,united state
777,2018-1-7,Rolls-Royce Sweptail,black,blue,11.424000000000001,11.243218050096752,1,11.130785869595785,Maria Luísa,new york,united state
778,2018-1-2,McLaren P1 LM,white,black,3.2079,3.1805685342183976,1,3.1487628488762134,Liz,new york,united state
779,2018-1-17,Aston Martin Valkyrie,brown,silver,2.9988000000000006,2.970276848177081,2,2.9108713112135396,Valentina,new york,united state
